id_venda,curso,valor,idade,cidade,forma_pagamento,avaliacao,status,data_venda
2692,Python,276.57,36,Lauro de Freitas,PIX,2,Concluído,2025-02-02
2693,Python,382.01,25,Camaçari,Boleto,3,Concluído,2025-12-05
2694,Python,291.34,38,Feira de Santana,PIX,5,Concluído,2025-09-20
2695,Excel,607.97,24,Vitória da Conquista,PIX,4,Concluído,2025-05-23
2696,Python,882.32,49,Salvador,Boleto,4,Concluído,2025-07-13
2697,Excel,940.06,55,Camaçari,Boleto,1,Cancelado,2025-04-25
2698,Python,288.81,43,Feira de Santana,Boleto,5,Concluído,2025-07-12
2699,Excel,666.09,45,Vitória da Conquista,PIX,1,Concluído,2025-10-22
2700,Power BI,627.15,19,Salvador,Cartão,1,Concluído,2025-10-11
2701,Excel,406.16,32,Lauro de Freitas,Cartão,5,Cancelado,2025-12-17
2702,Excel,737.88,28,Salvador,Boleto,1,Concluído,2025-07-29
2703,Python,697.11,36,Vitória da Conquista,Cartão,3,Concluído,2025-09-21
2704,Python,798.73,37,Lauro de Freitas,Boleto,5,Em andamento,2025-10-26
2705,Java,433.54,28,Lauro de Freitas,PIX,4,Concluído,2025-12-30
2706,Excel,613.81,51,Feira de Santana,Boleto,1,Em andamento,2025-01-27
2707,SQL,261.14,22,Camaçari,Boleto,5,Concluído,2025-10-03
2708,Python,648.18,60,Salvador,Cartão,3,Concluído,2025-04-07
2709,Power BI,675.27,46,Salvador,PIX,1,Cancelado,2025-10-25
2710,Python,576.11,34,Vitória da Conquista,Cartão,3,Em andamento,2025-04-16
2711,Python,482.81,28,Lauro de Freitas,PIX,5,Concluído,2025-04-04
2712,Python,753.41,58,Salvador,Cartão,5,Concluído,2025-08-11
2713,Power BI,863.93,25,Salvador,Boleto,2,Concluído,2025-09-09
2714,Excel,850.76,23,Vitória da Conquista,PIX,5,Concluído,2025-01-12
2715,Python,764.0,57,Lauro de Freitas,Boleto,2,Em andamento,2025-08-16
2716,Power BI,521.11,21,Vitória da Conquista,PIX,2,Concluído,2025-08-06
2717,Python,932.05,55,Feira de Santana,Cartão,3,Concluído,2025-12-03
2718,Python,381.67,50,Lauro de Freitas,Cartão,4,Cancelado,2025-01-07
2719,Python,791.82,60,Vitória da Conquista,Cartão,2,Em andamento,2025-01-11
2720,Java,771.42,25,Salvador,Boleto,2,Em andamento,2025-02-10
2721,Python,109.29,52,Feira de Santana,Boleto,4,Concluído,2025-11-27
2722,Python,879.43,40,Salvador,Cartão,4,Concluído,2025-01-31
2723,Power BI,720.98,38,Lauro de Freitas,Cartão,5,Em andamento,2025-01-22
2724,Python,354.97,21,Feira de Santana,PIX,2,Em andamento,2025-04-16
2725,Python,460.31,39,Lauro de Freitas,PIX,2,Concluído,2025-07-25
2726,Python,225.77,46,Salvador,Cartão,3,Concluído,2025-11-03
2727,Power BI,460.75,33,Feira de Santana,PIX,2,Em andamento,2025-01-31
2728,Java,733.78,58,Vitória da Conquista,Boleto,3,Cancelado,2025-08-09
2729,Python,181.21,58,Vitória da Conquista,PIX,2,Concluído,2025-06-21
2730,Python,874.6,42,Feira de Santana,Boleto,4,Concluído,2025-07-02
2731,Excel,411.95,25,Salvador,PIX,3,Concluído,2025-12-14
2732,Excel,652.0,60,Feira de Santana,Boleto,2,Concluído,2025-04-04
2733,Python,511.14,28,Lauro de Freitas,Boleto,4,Cancelado,2025-11-29
2734,Excel,440.29,18,Vitória da Conquista,Cartão,3,Concluído,2025-02-12
2735,Python,439.84,34,Vitória da Conquista,Cartão,4,Concluído,2025-02-23
2736,Power BI,661.01,62,Camaçari,PIX,2,Concluído,2025-11-22
2737,Power BI,927.04,44,Vitória da Conquista,Cartão,3,Cancelado,2025-01-20
2738,Excel,269.92,53,Lauro de Freitas,Cartão,2,Concluído,2025-04-20
2739,Python,107.35,27,Camaçari,PIX,2,Concluído,2025-09-18
2740,C#,885.03,34,Vitória da Conquista,Boleto,3,Concluído,2025-09-28
2741,Excel,779.38,32,Lauro de Freitas,PIX,2,Cancelado,2025-10-22
2742,Power BI,470.49,20,Camaçari,PIX,4,Concluído,2025-12-04
2743,Python,874.14,58,Salvador,Boleto,2,Concluído,2025-10-02
2744,Python,787.08,35,Lauro de Freitas,Boleto,4,Em andamento,2025-06-13
2745,Python,778.86,40,Salvador,Boleto,2,Em andamento,2025-06-18
2746,Python,583.77,47,Feira de Santana,PIX,1,Concluído,2025-04-11
2747,Python,119.05,45,Lauro de Freitas,Boleto,1,Em andamento,2025-07-16
2748,Power BI,855.13,35,Salvador,Cartão,3,Cancelado,2025-10-30
2749,Python,553.39,51,Salvador,Boleto,4,Concluído,2025-08-29
2750,Power BI,498.77,65,Vitória da Conquista,Boleto,2,Em andamento,2025-04-20
2751,Excel,464.13,48,Camaçari,Cartão,3,Concluído,2025-01-05
2752,Python,644.44,57,Salvador,PIX,2,Concluído,2025-11-23
2753,Excel,885.91,19,Feira de Santana,Boleto,2,Concluído,2025-06-28
2754,Python,337.96,28,Salvador,PIX,1,Em andamento,2025-03-29
2755,Excel,876.02,32,Salvador,Boleto,1,Em andamento,2025-07-02
2756,Python,505.09,26,Salvador,PIX,3,Concluído,2025-01-29
2757,Python,736.45,49,Lauro de Freitas,Boleto,3,Concluído,2025-04-21
2758,Power BI,243.5,41,Feira de Santana,Boleto,1,Concluído,2025-09-05
2759,Excel,743.03,37,Salvador,Boleto,2,Concluído,2025-05-22
2760,Python,589.49,47,Salvador,Boleto,5,Concluído,2025-07-19
2761,Excel,984.57,54,Camaçari,Cartão,2,Concluído,2025-02-10
2762,Excel,992.57,37,Feira de Santana,Cartão,3,Concluído,2025-12-22
2763,Python,681.02,31,Feira de Santana,PIX,1,Concluído,2025-11-15
2764,Python,146.36,30,Vitória da Conquista,PIX,5,Concluído,2025-12-19
2765,Excel,443.23,21,Camaçari,Cartão,2,Concluído,2025-08-18
2766,Excel,724.91,28,Salvador,Cartão,1,Concluído,2025-06-21
2767,Power BI,801.39,33,Camaçari,PIX,2,Concluído,2025-07-04
2768,Python,276.83,52,Lauro de Freitas,Cartão,1,Concluído,2025-09-01
2769,Python,644.32,19,Salvador,Cartão,4,Concluído,2025-06-20
2770,Excel,959.68,54,Salvador,Cartão,4,Concluído,2025-08-25
2771,Python,180.43,20,Camaçari,Cartão,2,Concluído,2025-04-15
2772,Python,586.38,42,Lauro de Freitas,Cartão,5,Concluído,2025-02-08
2773,Excel,689.48,49,Feira de Santana,Cartão,1,Concluído,2025-05-10
2774,Excel,384.49,63,Vitória da Conquista,Boleto,4,Em andamento,2025-09-11
2775,Python,199.76,28,Lauro de Freitas,Cartão,4,Em andamento,2025-08-21
2776,Python,331.05,33,Camaçari,Cartão,2,Em andamento,2025-06-04
2777,SQL,363.72,26,Feira de Santana,PIX,2,Concluído,2025-07-23
2778,SQL,113.76,39,Feira de Santana,Cartão,5,Concluído,2025-02-12
2779,Python,227.62,64,Salvador,Boleto,3,Concluído,2025-08-17
2780,Java,817.95,48,Feira de Santana,PIX,5,Concluído,2025-12-12
2781,Excel,264.27,59,Vitória da Conquista,PIX,1,Concluído,2025-03-08
2782,Excel,523.19,23,Camaçari,Boleto,3,Em andamento,2025-01-13
2783,Power BI,973.36,61,Feira de Santana,PIX,3,Em andamento,2025-07-03
2784,Excel,625.81,40,Salvador,PIX,1,Concluído,2025-02-24
2785,Python,617.38,25,Vitória da Conquista,Boleto,5,Cancelado,2025-02-16
2786,Python,253.56,45,Lauro de Freitas,PIX,3,Em andamento,2025-10-02
2787,Python,896.31,34,Camaçari,Boleto,4,Em andamento,2025-09-21
2788,Excel,706.92,26,Feira de Santana,PIX,4,Cancelado,2025-01-05
2789,Python,550.08,35,Vitória da Conquista,PIX,3,Concluído,2025-04-29
2790,Excel,494.39,60,Lauro de Freitas,Cartão,5,Concluído,2025-01-17
2791,Power BI,541.53,57,Lauro de Freitas,Cartão,1,Concluído,2025-01-23
2792,Excel,145.22,54,Lauro de Freitas,Cartão,4,Concluído,2025-11-17
2793,Excel,214.97,30,Vitória da Conquista,Cartão,3,Concluído,2025-09-19
2794,Excel,493.24,46,Salvador,Boleto,2,Concluído,2025-10-21
2795,Python,968.82,44,Vitória da Conquista,PIX,4,Concluído,2026-01-01
2796,Excel,870.01,28,Salvador,Cartão,2,Em andamento,2025-09-09
2797,Python,717.59,65,Feira de Santana,Cartão,3,Cancelado,2025-01-01
2798,Excel,890.68,31,Salvador,Cartão,1,Concluído,2025-09-23
2799,Python,439.11,36,Camaçari,PIX,2,Concluído,2025-11-10
2800,Power BI,104.25,51,Lauro de Freitas,Boleto,5,Cancelado,2025-03-04
2801,Java,326.81,43,Salvador,Cartão,5,Cancelado,2025-02-17
2802,Excel,445.93,65,Feira de Santana,Cartão,2,Em andamento,2025-04-14
2803,Python,940.34,65,Lauro de Freitas,Boleto,5,Cancelado,2025-10-23
2804,Python,753.98,65,Lauro de Freitas,Cartão,4,Concluído,2025-06-22
2805,Python,370.08,23,Lauro de Freitas,PIX,4,Cancelado,2025-07-18
2806,Python,320.35,21,Salvador,Boleto,5,Concluído,2025-12-17
2807,Excel,297.11,45,Salvador,Cartão,2,Cancelado,2025-02-12
2808,Python,936.51,51,Salvador,PIX,1,Em andamento,2025-10-12
2809,Python,681.09,62,Vitória da Conquista,PIX,5,Concluído,2025-10-21
2810,Power BI,966.47,37,Feira de Santana,Cartão,2,Concluído,2025-12-07
2811,Python,110.73,41,Feira de Santana,PIX,2,Concluído,2025-07-30
2812,Python,126.87,38,Camaçari,Boleto,5,Concluído,2025-05-26
2813,SQL,623.7,63,Vitória da Conquista,PIX,4,Concluído,2025-01-28
2814,Excel,185.84,53,Feira de Santana,PIX,1,Em andamento,2025-12-28
2815,Power BI,792.89,23,Lauro de Freitas,Cartão,2,Em andamento,2025-09-20
2816,Excel,501.96,36,Salvador,Cartão,4,Concluído,2025-09-29
2817,Python,411.89,22,Camaçari,PIX,3,Cancelado,2025-08-28
2818,Python,304.56,40,Feira de Santana,PIX,3,Concluído,2025-04-24
2819,Excel,409.9,47,Salvador,Cartão,3,Concluído,2025-11-14
2820,Excel,185.13,53,Feira de Santana,Boleto,3,Concluído,2025-03-01
2821,Python,717.86,22,Feira de Santana,Boleto,3,Concluído,2025-01-10
2822,Python,358.08,43,Salvador,Cartão,1,Concluído,2025-03-30
2823,Python,297.06,34,Camaçari,PIX,1,Concluído,2025-03-07
2824,Excel,605.3,51,Feira de Santana,PIX,1,Concluído,2025-03-31
2825,Python,280.35,26,Lauro de Freitas,Boleto,4,Concluído,2025-02-15
2826,Python,212.48,59,Vitória da Conquista,Boleto,3,Concluído,2025-08-08
2827,Excel,491.6,38,Feira de Santana,Boleto,3,Concluído,2025-01-24
2828,Excel,973.48,37,Feira de Santana,Cartão,4,Concluído,2025-04-23
2829,Python,866.82,37,Camaçari,Cartão,1,Concluído,2025-06-20
2830,Python,312.84,41,Camaçari,Boleto,2,Cancelado,2025-06-08
2831,Power BI,542.54,27,Vitória da Conquista,Cartão,3,Concluído,2025-08-04
2832,Power BI,174.67,44,Lauro de Freitas,Cartão,2,Cancelado,2025-02-21
2833,Python,774.41,26,Camaçari,Boleto,2,Concluído,2025-01-02
2834,Excel,558.35,44,Camaçari,PIX,4,Cancelado,2025-03-08
2835,Python,348.36,22,Lauro de Freitas,PIX,4,Em andamento,2025-08-15
2836,Excel,559.47,35,Lauro de Freitas,PIX,4,Concluído,2025-02-11
2837,Excel,696.05,55,Salvador,Boleto,2,Concluído,2025-01-19
2838,SQL,471.4,24,Lauro de Freitas,PIX,5,Concluído,2025-06-04
2839,Excel,976.1,26,Feira de Santana,PIX,3,Em andamento,2025-06-07
2840,Python,148.18,64,Camaçari,Boleto,4,Concluído,2025-02-26
2841,Excel,235.63,39,Camaçari,PIX,5,Em andamento,2025-07-02
2842,Python,247.16,34,Lauro de Freitas,Cartão,1,Cancelado,2025-12-04
2843,Python,721.76,36,Salvador,Cartão,1,Em andamento,2025-11-10
2844,Python,543.65,30,Lauro de Freitas,Boleto,1,Concluído,2025-08-26
2845,Python,324.07,60,Camaçari,Cartão,3,Concluído,2025-12-13
2846,Python,627.98,36,Lauro de Freitas,Boleto,2,Em andamento,2025-09-28
2847,Excel,565.04,55,Camaçari,Boleto,1,Cancelado,2025-07-27
2848,Python,333.6,19,Vitória da Conquista,Cartão,1,Cancelado,2025-04-04
2849,Excel,181.9,41,Vitória da Conquista,Cartão,3,Concluído,2025-04-06
2850,Power BI,322.32,19,Salvador,Boleto,4,Concluído,2025-11-09
2851,Python,769.48,51,Camaçari,Cartão,2,Concluído,2025-02-21
2852,Excel,742.08,59,Lauro de Freitas,PIX,1,Cancelado,2025-04-14
2853,Power BI,246.74,62,Feira de Santana,Cartão,5,Concluído,2025-10-31
2854,Python,660.51,21,Salvador,Cartão,3,Concluído,2025-01-07
2855,Excel,288.77,48,Salvador,Cartão,1,Em andamento,2025-09-12
2856,Python,772.68,55,Camaçari,Boleto,5,Concluído,2025-02-23
2857,Python,896.06,42,Feira de Santana,PIX,5,Cancelado,2025-01-27
2858,Excel,749.48,34,Salvador,Boleto,3,Em andamento,2025-11-22
2859,Power BI,519.89,51,Vitória da Conquista,PIX,1,Concluído,2025-02-09
2860,Java,285.33,46,Vitória da Conquista,Cartão,3,Concluído,2025-12-28
2861,Python,207.34,48,Feira de Santana,Boleto,5,Em andamento,2025-08-16
2862,Python,570.23,18,Camaçari,Cartão,4,Concluído,2025-01-29
2863,Python,743.45,47,Salvador,PIX,1,Concluído,2025-10-10
2864,Python,721.13,25,Lauro de Freitas,PIX,2,Concluído,2025-04-14
2865,Python,709.06,55,Camaçari,PIX,4,Concluído,2025-03-03
2866,Power BI,581.83,49,Vitória da Conquista,Cartão,1,Concluído,2025-08-03
2867,Excel,603.59,24,Salvador,Cartão,3,Concluído,2025-12-11
2868,Python,750.42,53,Vitória da Conquista,PIX,4,Em andamento,2025-09-14
2869,Excel,128.23,28,Vitória da Conquista,Boleto,3,Concluído,2025-03-11
2870,Python,291.86,43,Feira de Santana,Cartão,1,Concluído,2025-01-20
2871,Python,810.31,42,Lauro de Freitas,Boleto,4,Concluído,2025-08-22
2872,Python,333.52,60,Camaçari,Cartão,4,Em andamento,2025-12-16
2873,Excel,714.28,22,Camaçari,Boleto,1,Concluído,2025-07-06
2874,Excel,727.18,27,Salvador,PIX,1,Em andamento,2025-07-28
2875,Power BI,905.08,27,Camaçari,Cartão,1,Concluído,2025-01-05
2876,Python,295.73,41,Salvador,Boleto,5,Em andamento,2025-03-22
2877,SQL,353.76,31,Salvador,Boleto,5,Em andamento,2025-10-23
2878,Power BI,223.16,52,Vitória da Conquista,Boleto,1,Concluído,2025-01-06
2879,Power BI,371.18,24,Camaçari,Boleto,1,Em andamento,2025-06-11
2880,Python,872.24,20,Feira de Santana,Cartão,3,Cancelado,2025-07-13
2881,Excel,528.54,41,Lauro de Freitas,PIX,3,Concluído,2025-05-06
2882,Python,307.88,57,Vitória da Conquista,Cartão,3,Concluído,2025-02-17
2883,Python,102.73,19,Salvador,PIX,4,Concluído,2025-03-21
2884,Power BI,541.43,55,Camaçari,Cartão,3,Concluído,2025-10-10
2885,Python,403.16,65,Salvador,Cartão,5,Em andamento,2025-08-18
2886,SQL,916.75,39,Salvador,Cartão,2,Concluído,2025-10-16
2887,Java,547.88,24,Vitória da Conquista,PIX,3,Concluído,2025-11-24
2888,SQL,140.95,60,Lauro de Freitas,PIX,2,Concluído,2025-07-16
2889,Python,116.87,36,Vitória da Conquista,PIX,3,Em andamento,2025-08-05
2890,Python,795.75,47,Feira de Santana,Cartão,3,Concluído,2025-02-22
2891,SQL,124.48,31,Salvador,Boleto,4,Concluído,2025-07-16
2892,Power BI,824.86,59,Camaçari,Boleto,2,Concluído,2025-02-01
2893,Python,294.76,49,Vitória da Conquista,PIX,2,Concluído,2025-04-06
2894,Python,899.7,36,Salvador,PIX,5,Em andamento,2025-12-28
2895,C#,513.02,29,Camaçari,Cartão,2,Concluído,2025-06-20
2896,Excel,333.5,43,Lauro de Freitas,PIX,2,Em andamento,2025-04-06
2897,Excel,599.4,37,Salvador,PIX,4,Concluído,2025-03-11
2898,Python,109.16,59,Camaçari,Boleto,2,Concluído,2025-02-04
2899,Power BI,873.6,63,Feira de Santana,PIX,2,Em andamento,2025-07-25
2900,SQL,528.2,62,Feira de Santana,PIX,5,Concluído,2025-09-28
2901,Python,488.01,50,Camaçari,Boleto,1,Concluído,2025-12-10
2902,Excel,724.57,34,Lauro de Freitas,Boleto,4,Concluído,2025-04-30
2903,SQL,258.63,62,Vitória da Conquista,PIX,2,Concluído,2025-06-27
2904,Excel,809.29,61,Lauro de Freitas,Boleto,2,Concluído,2025-10-23
2905,SQL,476.21,23,Vitória da Conquista,Boleto,4,Concluído,2025-05-12
2906,Python,798.76,38,Feira de Santana,Boleto,3,Concluído,2025-01-30
2907,Power BI,762.97,50,Lauro de Freitas,PIX,4,Em andamento,2025-06-26
2908,Power BI,329.12,45,Salvador,Boleto,1,Concluído,2025-09-27
2909,Excel,333.6,29,Camaçari,Cartão,4,Em andamento,2025-03-08
2910,Python,509.8,31,Feira de Santana,Cartão,2,Concluído,2025-11-26
2911,Excel,232.4,24,Salvador,Cartão,4,Em andamento,2025-11-30
2912,Python,898.21,45,Lauro de Freitas,Cartão,4,Concluído,2025-03-26
2913,Python,151.39,36,Feira de Santana,Boleto,5,Concluído,2025-05-28
2914,Python,341.28,53,Camaçari,Boleto,5,Concluído,2025-07-11
2915,Python,258.05,24,Camaçari,Boleto,1,Concluído,2025-04-02
2916,Python,268.36,29,Camaçari,Boleto,5,Concluído,2025-05-17
2917,Excel,265.85,43,Vitória da Conquista,PIX,1,Concluído,2025-10-07
2918,Python,122.65,22,Camaçari,PIX,1,Cancelado,2025-02-11
2919,Python,459.96,30,Camaçari,Cartão,3,Em andamento,2025-01-17
2920,Power BI,361.98,30,Feira de Santana,Cartão,4,Em andamento,2025-04-04
2921,Python,328.32,35,Camaçari,Boleto,2,Em andamento,2025-08-14
2922,Python,243.82,35,Camaçari,PIX,2,Cancelado,2025-01-03
2923,Excel,585.84,54,Salvador,Boleto,4,Em andamento,2025-06-16
2924,Python,334.0,28,Vitória da Conquista,Boleto,5,Em andamento,2025-10-09
2925,Java,392.44,62,Lauro de Freitas,Cartão,5,Concluído,2025-08-25
2926,Excel,730.54,49,Feira de Santana,Boleto,1,Concluído,2025-10-21
2927,Python,205.99,42,Feira de Santana,PIX,1,Concluído,2025-10-16
2928,Excel,835.29,21,Feira de Santana,PIX,4,Concluído,2025-11-27
2929,Python,397.91,28,Camaçari,Cartão,5,Concluído,2025-07-02
2930,SQL,979.41,55,Camaçari,PIX,5,Em andamento,2025-10-28
2931,Python,436.17,46,Salvador,Boleto,5,Concluído,2025-01-02
2932,Excel,476.73,49,Vitória da Conquista,PIX,1,Concluído,2025-10-07
2933,Excel,109.11,63,Salvador,Boleto,2,Concluído,2025-03-26
2934,Python,267.45,22,Vitória da Conquista,PIX,2,Concluído,2025-05-24
2935,Python,333.04,54,Salvador,Boleto,2,Concluído,2025-03-22
2936,Power BI,413.55,30,Feira de Santana,Cartão,2,Concluído,2025-03-27
2937,Power BI,320.11,22,Salvador,Cartão,3,Cancelado,2025-06-19
2938,Python,409.55,21,Salvador,Boleto,2,Cancelado,2025-05-26
2939,Excel,395.6,63,Salvador,Cartão,4,Concluído,2025-10-11
2940,Python,827.58,36,Feira de Santana,Boleto,2,Em andamento,2025-05-06
2941,Excel,273.37,28,Vitória da Conquista,Cartão,4,Cancelado,2025-10-31
2942,Python,483.98,18,Lauro de Freitas,Cartão,3,Concluído,2025-10-03
2943,Python,999.74,32,Salvador,Cartão,3,Em andamento,2025-02-16
2944,Python,245.42,55,Salvador,PIX,3,Em andamento,2025-07-21
2945,Excel,381.65,57,Lauro de Freitas,Boleto,2,Cancelado,2025-03-02
2946,Python,228.28,49,Camaçari,Cartão,1,Concluído,2025-06-08
2947,Python,629.1,35,Feira de Santana,Cartão,1,Concluído,2025-11-01
2948,Excel,797.29,35,Salvador,Boleto,2,Cancelado,2025-06-25
2949,Power BI,659.82,24,Lauro de Freitas,Cartão,2,Concluído,2025-02-08
2950,Java,732.59,24,Camaçari,PIX,2,Em andamento,2025-03-07
2951,Python,949.64,35,Camaçari,PIX,2,Em andamento,2025-09-18
2952,Python,666.5,43,Vitória da Conquista,PIX,1,Em andamento,2025-03-14
2953,Excel,731.0,57,Camaçari,Cartão,4,Em andamento,2025-04-28
2954,Excel,123.7,54,Lauro de Freitas,Cartão,5,Cancelado,2025-06-11
2955,Python,887.0,35,Salvador,Cartão,2,Em andamento,2025-02-02
2956,Excel,418.35,32,Vitória da Conquista,PIX,1,Concluído,2025-05-19
2957,Python,288.8,26,Salvador,Boleto,1,Concluído,2025-12-08
2958,Python,857.08,51,Camaçari,PIX,5,Concluído,2025-03-13
2959,Python,334.74,56,Feira de Santana,PIX,3,Em andamento,2025-03-20
2960,Python,973.57,50,Lauro de Freitas,Cartão,3,Concluído,2025-12-12
2961,Excel,389.1,52,Salvador,Boleto,2,Em andamento,2025-01-04
2962,Power BI,372.16,52,Camaçari,PIX,1,Concluído,2025-11-21
2963,Power BI,443.88,54,Feira de Santana,Cartão,2,Em andamento,2025-10-29
2964,Python,630.51,53,Camaçari,PIX,1,Concluído,2025-11-13
2965,Python,948.38,28,Vitória da Conquista,PIX,5,Em andamento,2025-08-10
2966,SQL,347.34,51,Vitória da Conquista,Boleto,5,Em andamento,2025-07-03
2967,Python,761.62,51,Feira de Santana,Boleto,5,Concluído,2025-06-14
2968,Power BI,729.42,63,Camaçari,Cartão,4,Em andamento,2025-01-10
2969,Excel,765.59,35,Camaçari,PIX,2,Em andamento,2025-03-28
2970,Excel,426.07,31,Vitória da Conquista,Boleto,3,Concluído,2025-10-27
2971,SQL,452.51,53,Feira de Santana,Cartão,2,Em andamento,2025-01-05
2972,SQL,779.38,52,Feira de Santana,PIX,4,Concluído,2025-06-03
2973,Excel,502.4,53,Camaçari,Cartão,5,Em andamento,2025-04-03
2974,Excel,681.41,23,Feira de Santana,Cartão,2,Cancelado,2025-02-14
2975,Power BI,358.63,54,Feira de Santana,Boleto,1,Em andamento,2025-11-07
2976,Python,731.85,44,Camaçari,Cartão,4,Concluído,2025-07-29
2977,Python,458.55,34,Vitória da Conquista,Cartão,5,Concluído,2025-04-10
2978,Python,266.5,48,Vitória da Conquista,Boleto,1,Concluído,2025-04-29
2979,Python,652.97,21,Salvador,Boleto,2,Concluído,2025-04-13
2980,Excel,584.77,29,Feira de Santana,Cartão,3,Em andamento,2025-02-17
2981,Power BI,178.06,55,Feira de Santana,PIX,1,Em andamento,2025-08-03
2982,Excel,968.48,51,Feira de Santana,PIX,4,Em andamento,2025-06-14
2983,Excel,459.88,43,Salvador,Boleto,4,Em andamento,2025-01-29
2984,Excel,526.5,45,Feira de Santana,PIX,3,Concluído,2025-09-27
2985,Python,741.81,40,Salvador,Cartão,5,Concluído,2025-08-26
2986,Python,256.02,35,Camaçari,Cartão,4,Em andamento,2025-12-04
2987,Excel,231.85,32,Salvador,Cartão,2,Em andamento,2025-02-28
2988,Python,111.09,57,Vitória da Conquista,PIX,1,Cancelado,2025-06-03
2989,Python,223.4,30,Salvador,PIX,3,Concluído,2025-05-28
2990,SQL,204.57,65,Feira de Santana,PIX,2,Concluído,2025-12-04
2991,Python,905.18,51,Vitória da Conquista,PIX,4,Em andamento,2025-01-17
2992,SQL,479.69,62,Feira de Santana,PIX,5,Concluído,2025-11-16
2993,Python,977.11,35,Camaçari,Cartão,4,Concluído,2025-06-24
2994,Power BI,189.98,53,Camaçari,Cartão,1,Em andamento,2025-09-11
2995,SQL,657.65,54,Feira de Santana,Cartão,3,Em andamento,2025-01-22
2996,Python,893.88,36,Lauro de Freitas,Cartão,4,Concluído,2025-05-17
2997,SQL,169.89,49,Feira de Santana,Cartão,3,Concluído,2025-06-21
2998,Python,816.42,50,Camaçari,Boleto,3,Concluído,2025-01-06
2999,Python,248.86,36,Lauro de Freitas,PIX,2,Concluído,2025-03-12
3000,SQL,476.12,54,Salvador,PIX,4,Concluído,2025-09-22
3001,Power BI,490.39,63,Vitória da Conquista,Cartão,1,Cancelado,2025-01-02
3002,Python,635.96,32,Lauro de Freitas,PIX,3,Concluído,2025-05-18
3003,Excel,256.84,43,Vitória da Conquista,Cartão,3,Em andamento,2025-11-05
3004,Power BI,114.3,20,Lauro de Freitas,Cartão,4,Concluído,2025-05-15
3005,Java,704.67,21,Vitória da Conquista,PIX,4,Em andamento,2025-05-31
3006,Python,299.82,50,Lauro de Freitas,PIX,3,Concluído,2025-01-27
3007,Excel,456.46,42,Salvador,Boleto,4,Em andamento,2025-06-29
3008,Power BI,890.52,34,Camaçari,PIX,2,Em andamento,2025-07-18
