id_pedido,data_pedido,categoria,produto,preco_unitario,quantidade,desconto,valor_total,cidade,forma_pagamento,status_pedido,avaliacao_cliente
2765,2025-10-30,Informática,SSD,1862.89,2,0.23,2868.85,Belo Horizonte,PIX,Entregue,2
2766,2025-10-04,Informática,Notebook,7473.14,1,0.24,5679.59,Belo Horizonte,Cartão de Crédito,Entregue,3
2767,2025-04-28,Informática,Notebook,6070.92,1,0.24,4613.9,Salvador,Cartão de Débito,Entregue,2
2768,2025-08-21,Escritório,Notebook Stand,1597.6,4,0.27,4664.99,Curitiba,Cartão de Crédito,Entregue,4
2769,2025-01-08,Games,Controle,837.38,2,0.3,1172.33,Recife,Boleto,Devolvido,1
2770,2025-12-08,Escritório,Webcam,3987.79,4,0.05,15153.6,Fortaleza,PIX,Em Transporte,4
2771,2025-02-19,Informática,Monitor,286.67,4,0.22,894.41,Fortaleza,Cartão de Crédito,Entregue,5
2772,2025-06-20,Informática,Notebook,2215.34,1,0.28,1595.04,Porto Alegre,Cartão de Crédito,Entregue,4
2773,2025-06-01,Games,PS5,7092.32,3,0.04,20425.88,Fortaleza,Cartão de Débito,Entregue,2
2774,2025-12-26,Escritório,Mesa,5545.38,5,0.15,23567.87,Belo Horizonte,PIX,Entregue,1
2775,2025-09-09,Smartphones,Redmi,6895.02,4,0.19,22339.86,São Paulo,Cartão de Débito,Entregue,2
2776,2025-04-24,Informática,Mouse,3725.05,4,0.04,14304.19,Belo Horizonte,PIX,Em Transporte,5
2777,2025-10-22,Games,Controle,2943.1,4,0.13,10241.99,Belo Horizonte,PIX,Entregue,2
2778,2025-01-18,Games,Nintendo Switch,6618.59,2,0.02,12972.44,Belo Horizonte,Cartão de Débito,Em Transporte,4
2779,2025-03-03,Games,Controle,2151.8,1,0.22,1678.4,Curitiba,Boleto,Entregue,1
2780,2025-06-17,Smartphones,Galaxy,3055.28,4,0.09,11121.22,Belo Horizonte,PIX,Entregue,1
2781,2025-06-01,Informática,Notebook,1868.52,1,0.2,1494.82,Salvador,Cartão de Débito,Devolvido,2
2782,2025-02-14,Escritório,Webcam,606.66,1,0.25,455.0,Curitiba,Cartão de Crédito,Devolvido,4
2783,2025-01-13,Casa,Air Fryer,7819.16,2,0.2,12510.66,Salvador,Cartão de Débito,Em Transporte,5
2784,2025-05-28,Games,Controle,2851.74,2,0.18,4676.85,Salvador,Boleto,Entregue,4
2785,2025-12-01,Escritório,Notebook Stand,5957.49,1,0.27,4348.97,Rio de Janeiro,Boleto,Entregue,2
2786,2025-10-12,Casa,Air Fryer,5773.33,4,0.19,18705.59,Porto Alegre,Cartão de Débito,Em Transporte,3
2787,2025-02-21,Smartphones,Galaxy,4047.29,5,0.01,20034.09,Recife,PIX,Entregue,2
2788,2025-07-28,Casa,Liquidificador,5522.2,5,0.01,27334.89,Curitiba,Cartão de Débito,Entregue,4
2789,2025-09-01,Informática,Teclado,4792.3,4,0.21,15143.67,Rio de Janeiro,Boleto,Em Transporte,2
2790,2025-04-11,Smartphones,Moto G,1251.89,4,0.22,3905.9,Curitiba,Boleto,Entregue,4
2791,2025-09-30,Games,Headset,7836.73,4,0.06,29466.1,Belo Horizonte,Boleto,Entregue,2
2792,2025-12-07,Games,Controle,2308.04,3,0.15,5885.5,Curitiba,PIX,Entregue,4
2793,2025-07-27,Games,Headset,6989.14,5,0.29,24811.45,Salvador,Boleto,Entregue,4
2794,2025-03-03,Escritório,Cadeira,7607.93,4,0.22,23736.74,Rio de Janeiro,Cartão de Débito,Entregue,2
2795,2025-01-21,Escritório,Mesa,1219.86,3,0.03,3549.79,Porto Alegre,Cartão de Débito,Entregue,5
2796,2025-01-29,Casa,Cafeteira,1162.38,2,0.2,1859.81,Belo Horizonte,Cartão de Débito,Entregue,1
2797,2025-12-06,Casa,Micro-ondas,4134.67,1,0.25,3101.0,Salvador,PIX,Entregue,5
2798,2025-11-21,Casa,Micro-ondas,2394.22,5,0.05,11372.54,Belo Horizonte,Boleto,Entregue,3
2799,2025-12-22,Games,Controle,4069.24,3,0.24,9277.87,Rio de Janeiro,Boleto,Cancelado,1
2800,2025-06-11,Informática,SSD,511.05,1,0.21,403.73,Rio de Janeiro,Boleto,Entregue,3
2801,2025-03-08,Smartphones,iPhone,634.97,4,0.29,1803.31,Curitiba,PIX,Entregue,1
2802,2025-03-31,Informática,Notebook,6908.61,5,0.11,30743.31,Curitiba,Boleto,Entregue,4
2803,2025-08-08,Smartphones,iPhone,6492.55,4,0.08,23892.58,Salvador,Cartão de Crédito,Cancelado,1
2804,2025-09-14,Smartphones,Moto G,4997.0,5,0.02,24485.3,Rio de Janeiro,Cartão de Crédito,Em Transporte,3
2805,2025-09-07,Smartphones,Redmi,1878.14,3,0.15,4789.26,Rio de Janeiro,PIX,Entregue,1
2806,2025-07-18,Casa,Air Fryer,5660.46,4,0.16,19019.15,São Paulo,Cartão de Crédito,Entregue,2
2807,2025-11-26,Escritório,Mesa,5437.02,5,0.26,20116.97,Curitiba,Cartão de Débito,Entregue,5
2808,2025-06-23,Escritório,Notebook Stand,2523.0,2,0.2,4036.8,Belo Horizonte,Boleto,Entregue,5
2809,2025-08-29,Escritório,Cadeira,2329.36,4,0.3,6522.21,Fortaleza,Boleto,Entregue,2
2810,2025-04-01,Informática,Teclado,7735.76,2,0.02,15162.09,Rio de Janeiro,Cartão de Débito,Entregue,2
2811,2025-03-19,Informática,Monitor,7900.03,2,0.27,11534.04,Curitiba,Cartão de Crédito,Entregue,1
2812,2025-10-08,Informática,Teclado,7960.37,5,0.21,31443.46,São Paulo,Boleto,Entregue,3
2813,2025-01-11,Informática,SSD,6863.6,5,0.19,27797.58,Fortaleza,Cartão de Crédito,Entregue,1
2814,2025-01-12,Escritório,Webcam,1618.07,4,0.28,4660.04,São Paulo,Cartão de Débito,Entregue,2
2815,2025-11-07,Smartphones,Moto G,7681.59,1,0.04,7374.33,São Paulo,PIX,Entregue,5
2816,2025-01-17,Smartphones,Galaxy,7061.02,3,0.11,18852.92,Rio de Janeiro,Boleto,Cancelado,5
2817,2025-06-12,Casa,Liquidificador,1667.95,2,0.09,3035.67,Curitiba,Cartão de Crédito,Entregue,2
2818,2025-11-02,Escritório,Notebook Stand,1023.03,1,0.1,920.73,Recife,PIX,Entregue,1
2819,2025-06-19,Casa,Ventilador,5812.88,3,0.04,16741.09,Belo Horizonte,PIX,Entregue,1
2820,2025-05-03,Escritório,Impressora,5393.57,4,0.13,18769.62,Rio de Janeiro,Boleto,Entregue,2
2821,2025-08-25,Casa,Cafeteira,5109.55,1,0.21,4036.54,Recife,Boleto,Entregue,4
2822,2025-09-19,Escritório,Notebook Stand,3104.6,5,0.16,13039.32,São Paulo,Cartão de Débito,Entregue,3
2823,2025-07-10,Smartphones,Galaxy,6567.36,2,0.25,9851.04,Salvador,Cartão de Débito,Em Transporte,5
2824,2025-06-13,Casa,Ventilador,7584.58,2,0.14,13045.48,Fortaleza,Boleto,Entregue,2
2825,2025-12-26,Escritório,Notebook Stand,4337.1,1,0.0,4337.1,Fortaleza,PIX,Entregue,1
2826,2025-09-21,Casa,Air Fryer,329.68,4,0.15,1120.91,Belo Horizonte,PIX,Entregue,5
2827,2025-10-17,Escritório,Impressora,2231.99,5,0.03,10825.15,Rio de Janeiro,Cartão de Crédito,Entregue,3
2828,2025-12-12,Casa,Ventilador,5136.0,3,0.29,10939.68,Rio de Janeiro,Cartão de Débito,Entregue,2
2829,2025-09-24,Casa,Cafeteira,6083.1,4,0.08,22385.81,Porto Alegre,Cartão de Crédito,Entregue,5
2830,2025-05-17,Escritório,Mesa,6316.8,3,0.17,15728.83,Fortaleza,PIX,Em Transporte,5
2831,2025-01-31,Smartphones,Galaxy,201.02,5,0.28,723.67,Curitiba,Cartão de Crédito,Em Transporte,5
2832,2025-08-21,Casa,Micro-ondas,6833.02,3,0.05,19474.11,Belo Horizonte,Boleto,Entregue,5
2833,2025-09-12,Informática,Notebook,5670.69,3,0.1,15310.86,Salvador,Cartão de Crédito,Entregue,5
2834,2025-05-24,Games,PS5,1861.27,5,0.24,7072.83,Salvador,Cartão de Crédito,Entregue,3
2835,2025-02-13,Escritório,Impressora,1367.9,5,0.17,5676.78,Rio de Janeiro,Boleto,Entregue,1
2836,2025-04-13,Escritório,Webcam,1927.33,5,0.1,8672.99,Salvador,Cartão de Débito,Entregue,1
2837,2025-01-01,Informática,SSD,3309.5,2,0.04,6354.24,Porto Alegre,Cartão de Débito,Entregue,3
2838,2025-12-23,Smartphones,Redmi,5244.88,4,0.04,20140.34,Belo Horizonte,Cartão de Crédito,Entregue,3
2839,2025-05-28,Informática,Monitor,3852.51,5,0.05,18299.42,Fortaleza,PIX,Devolvido,5
2840,2025-04-04,Informática,Notebook,2926.83,5,0.11,13024.39,Curitiba,Cartão de Crédito,Entregue,4
2841,2025-11-05,Informática,SSD,332.92,1,0.17,276.32,Rio de Janeiro,Boleto,Entregue,5
2842,2025-03-31,Games,Controle,367.24,5,0.27,1340.43,Salvador,Boleto,Cancelado,4
2843,2025-03-27,Games,PS5,5250.68,4,0.16,17642.28,Recife,Cartão de Débito,Entregue,4
2844,2025-04-18,Informática,SSD,7748.38,3,0.11,20688.17,Curitiba,Cartão de Débito,Entregue,4
2845,2025-10-30,Escritório,Impressora,7653.97,5,0.26,28319.69,Recife,PIX,Entregue,4
2846,2025-05-18,Casa,Ventilador,2922.64,5,0.01,14467.07,Rio de Janeiro,PIX,Em Transporte,5
2847,2025-06-17,Games,PS5,7450.03,1,0.11,6630.53,Salvador,Cartão de Débito,Entregue,1
2848,2025-04-29,Smartphones,Moto G,3106.0,4,0.12,10933.12,Salvador,Cartão de Débito,Entregue,2
2849,2025-08-08,Escritório,Webcam,6600.35,4,0.21,20857.11,Belo Horizonte,PIX,Entregue,5
2850,2025-07-19,Games,Controle,6321.5,4,0.25,18964.5,Recife,Cartão de Débito,Entregue,4
2851,2025-05-26,Casa,Liquidificador,810.26,4,0.04,3111.4,Salvador,PIX,Entregue,1
2852,2025-10-28,Escritório,Webcam,2264.47,2,0.27,3306.13,Porto Alegre,PIX,Entregue,5
2853,2025-01-19,Escritório,Webcam,5471.23,3,0.12,14444.05,Curitiba,Cartão de Débito,Entregue,4
2854,2025-10-29,Informática,Monitor,4595.42,2,0.16,7720.31,Salvador,Boleto,Em Transporte,3
2855,2025-10-01,Casa,Micro-ondas,4121.25,1,0.01,4080.04,São Paulo,Cartão de Débito,Entregue,5
2856,2025-05-05,Games,Headset,3772.29,1,0.15,3206.45,Fortaleza,PIX,Entregue,4
2857,2025-11-10,Informática,SSD,804.37,2,0.04,1544.39,Rio de Janeiro,Cartão de Débito,Cancelado,2
2858,2025-12-29,Smartphones,Moto G,7717.85,4,0.2,24697.12,Rio de Janeiro,Boleto,Entregue,1
2859,2025-09-30,Smartphones,Galaxy,6605.33,4,0.08,24307.61,Salvador,Cartão de Débito,Entregue,3
2860,2025-02-11,Informática,SSD,4224.48,5,0.07,19643.83,Fortaleza,Boleto,Entregue,4
2861,2025-01-27,Escritório,Mesa,7509.77,3,0.16,18924.62,Curitiba,Cartão de Débito,Cancelado,3
2862,2025-09-26,Casa,Ventilador,5858.29,2,0.15,9959.09,Rio de Janeiro,Cartão de Débito,Em Transporte,3
2863,2025-06-23,Escritório,Cadeira,3287.72,4,0.21,10389.2,Belo Horizonte,Boleto,Entregue,4
2864,2025-08-07,Games,PS5,5639.3,4,0.01,22331.63,Porto Alegre,PIX,Entregue,2
2865,2025-09-21,Casa,Cafeteira,5061.85,3,0.12,13363.28,Rio de Janeiro,Cartão de Crédito,Entregue,4
2866,2025-04-25,Casa,Liquidificador,1308.36,5,0.25,4906.35,Recife,Cartão de Débito,Em Transporte,1
2867,2025-03-23,Games,PS5,783.98,3,0.05,2234.34,Recife,Cartão de Débito,Entregue,5
2868,2025-10-31,Casa,Air Fryer,3020.0,3,0.16,7610.4,Belo Horizonte,Cartão de Crédito,Devolvido,3
2869,2025-10-26,Informática,Monitor,946.26,1,0.13,823.25,Rio de Janeiro,Boleto,Entregue,3
2870,2025-01-21,Escritório,Cadeira,468.88,4,0.17,1556.68,Curitiba,Cartão de Crédito,Entregue,1
2871,2025-06-20,Smartphones,iPhone,7332.21,5,0.25,27495.79,Recife,Boleto,Entregue,4
2872,2025-03-26,Games,Controle,1377.67,3,0.15,3513.06,Recife,Cartão de Débito,Entregue,4
2873,2025-10-19,Games,Headset,184.25,5,0.26,681.73,Porto Alegre,Boleto,Entregue,1
2874,2025-01-23,Games,Headset,7492.79,5,0.03,36340.03,Salvador,Cartão de Crédito,Entregue,5
2875,2025-10-24,Informática,Notebook,3812.25,5,0.26,14105.33,Recife,Boleto,Entregue,1
2876,2025-04-26,Casa,Cafeteira,7550.11,3,0.03,21970.82,Salvador,Cartão de Crédito,Entregue,5
2877,2025-03-28,Casa,Cafeteira,1815.64,2,0.15,3086.59,Recife,Cartão de Débito,Entregue,2
2878,2025-05-15,Escritório,Webcam,3703.77,5,0.2,14815.08,São Paulo,PIX,Entregue,1
2879,2025-05-01,Informática,Notebook,5308.8,1,0.02,5202.62,Rio de Janeiro,Cartão de Débito,Entregue,5
2880,2025-02-28,Smartphones,Moto G,7317.54,4,0.21,23123.43,Rio de Janeiro,Cartão de Débito,Cancelado,2
2881,2025-12-23,Informática,Monitor,7021.37,5,0.03,34053.64,Curitiba,Cartão de Débito,Entregue,5
2882,2025-01-08,Casa,Liquidificador,2971.1,2,0.23,4575.49,São Paulo,Boleto,Entregue,3
2883,2025-10-28,Casa,Micro-ondas,519.37,5,0.19,2103.45,Recife,Cartão de Débito,Entregue,1
2884,2025-08-21,Smartphones,iPhone,7126.15,2,0.26,10546.7,Salvador,Cartão de Crédito,Entregue,1
2885,2025-06-04,Games,Xbox Series,4231.45,2,0.01,8378.27,Belo Horizonte,Cartão de Débito,Entregue,1
2886,2025-07-02,Casa,Micro-ondas,198.78,3,0.17,494.96,Belo Horizonte,Cartão de Crédito,Entregue,3
2887,2025-11-03,Games,Controle,5625.35,1,0.1,5062.82,Curitiba,PIX,Entregue,4
2888,2025-12-29,Escritório,Impressora,5137.54,2,0.18,8425.57,Curitiba,Boleto,Entregue,3
2889,2025-09-11,Games,Nintendo Switch,6264.53,1,0.01,6201.88,Recife,Boleto,Entregue,2
2890,2025-02-10,Casa,Cafeteira,1814.36,2,0.1,3265.85,Recife,Cartão de Débito,Entregue,2
2891,2025-06-08,Games,Headset,5124.62,4,0.14,17628.69,Curitiba,Boleto,Entregue,5
2892,2025-02-28,Games,Nintendo Switch,4665.06,1,0.15,3965.3,Belo Horizonte,Cartão de Débito,Entregue,1
2893,2025-03-20,Smartphones,Redmi,5709.47,3,0.19,13874.01,Curitiba,PIX,Em Transporte,2
2894,2025-12-14,Games,Headset,2928.95,2,0.25,4393.42,Recife,Boleto,Entregue,5
2895,2025-02-01,Games,Controle,7452.49,1,0.23,5738.42,São Paulo,Cartão de Crédito,Entregue,3
2896,2025-07-27,Escritório,Webcam,336.18,2,0.06,632.02,Salvador,Cartão de Débito,Em Transporte,3
2897,2025-09-28,Informática,Teclado,7225.58,1,0.11,6430.77,Curitiba,Cartão de Débito,Entregue,3
2898,2025-05-01,Games,PS5,6253.94,3,0.01,18574.2,Fortaleza,Cartão de Crédito,Entregue,1
2899,2025-08-13,Casa,Ventilador,2445.36,4,0.17,8118.6,Curitiba,Boleto,Entregue,5
2900,2025-11-05,Casa,Liquidificador,1559.16,2,0.28,2245.19,Fortaleza,Cartão de Crédito,Devolvido,1
2901,2025-11-22,Smartphones,iPhone,5388.07,3,0.07,15032.72,Salvador,Cartão de Crédito,Entregue,5
2902,2025-10-28,Informática,Notebook,1833.51,4,0.3,5133.83,Salvador,PIX,Entregue,2
2903,2025-03-23,Informática,Teclado,2689.38,1,0.28,1936.35,Recife,PIX,Entregue,1
2904,2025-08-11,Games,Headset,2202.68,3,0.06,6211.56,São Paulo,Cartão de Débito,Em Transporte,4
2905,2025-08-18,Escritório,Impressora,1969.29,3,0.26,4371.82,Salvador,Cartão de Débito,Entregue,5
2906,2025-04-27,Games,Controle,7614.3,1,0.15,6472.15,Rio de Janeiro,Boleto,Entregue,3
2907,2025-04-08,Escritório,Cadeira,312.27,4,0.13,1086.7,Curitiba,Boleto,Entregue,4
2908,2025-01-03,Smartphones,Galaxy,4014.87,5,0.14,17263.94,Belo Horizonte,Cartão de Débito,Entregue,2
2909,2025-05-14,Escritório,Impressora,3649.64,2,0.01,7226.29,Rio de Janeiro,Cartão de Débito,Cancelado,4
2910,2025-02-02,Informática,Teclado,484.71,1,0.16,407.16,Curitiba,Boleto,Cancelado,4
2911,2025-10-28,Games,Nintendo Switch,1676.35,3,0.1,4526.14,São Paulo,PIX,Entregue,2
2912,2025-02-04,Escritório,Cadeira,788.95,4,0.04,3029.57,Porto Alegre,Cartão de Crédito,Entregue,4
2913,2025-01-08,Games,Headset,7534.2,1,0.15,6404.07,Rio de Janeiro,Boleto,Entregue,3
2914,2025-06-01,Casa,Micro-ondas,7843.35,1,0.21,6196.25,Fortaleza,Boleto,Entregue,4
2915,2025-12-01,Informática,SSD,2557.87,1,0.04,2455.56,Salvador,Boleto,Cancelado,4
2916,2025-12-26,Casa,Ventilador,5678.75,1,0.1,5110.88,Porto Alegre,Boleto,Entregue,5
2917,2025-03-30,Games,PS5,7567.37,5,0.21,29891.11,Salvador,Boleto,Entregue,1
2918,2025-06-11,Escritório,Mesa,2997.65,5,0.17,12440.25,Fortaleza,Boleto,Cancelado,2
2919,2025-09-17,Smartphones,Redmi,3237.75,5,0.29,11494.01,Salvador,Boleto,Entregue,1
2920,2025-02-18,Informática,Notebook,5398.74,1,0.29,3833.11,São Paulo,Boleto,Entregue,1
2921,2025-01-21,Games,PS5,4382.5,4,0.28,12621.6,Belo Horizonte,Cartão de Débito,Em Transporte,3
2922,2025-01-07,Informática,SSD,6622.2,1,0.01,6555.98,Fortaleza,PIX,Entregue,1
2923,2025-12-12,Escritório,Webcam,7464.06,2,0.23,11494.65,Belo Horizonte,Cartão de Débito,Devolvido,5
2924,2025-03-29,Informática,Monitor,6226.62,3,0.11,16625.08,São Paulo,Cartão de Crédito,Em Transporte,1
2925,2025-06-09,Informática,Teclado,3902.45,4,0.13,13580.53,Fortaleza,Cartão de Crédito,Entregue,2
2926,2025-03-31,Smartphones,Galaxy,4592.28,4,0.01,18185.43,Recife,PIX,Em Transporte,1
2927,2025-10-14,Escritório,Notebook Stand,6771.45,2,0.26,10021.75,Porto Alegre,Boleto,Cancelado,2
2928,2025-09-22,Casa,Cafeteira,7415.67,4,0.16,24916.65,Fortaleza,Boleto,Entregue,2
2929,2025-09-11,Informática,Notebook,1206.14,3,0.04,3473.68,Recife,Cartão de Crédito,Entregue,4
2930,2025-01-27,Games,Xbox Series,7119.34,1,0.12,6265.02,Salvador,Cartão de Débito,Entregue,5
2931,2025-07-12,Escritório,Notebook Stand,4894.68,1,0.16,4111.53,Curitiba,PIX,Entregue,5
2932,2025-06-08,Escritório,Mesa,5946.23,2,0.05,11297.84,Belo Horizonte,Boleto,Entregue,5
2933,2025-01-15,Smartphones,Poco,1644.39,1,0.21,1299.07,Curitiba,Boleto,Entregue,3
2934,2025-02-03,Smartphones,iPhone,1498.64,3,0.05,4271.12,Salvador,Cartão de Débito,Entregue,1
2935,2025-08-25,Informática,Monitor,6107.79,1,0.01,6046.71,Curitiba,Boleto,Entregue,3
2936,2025-12-16,Informática,SSD,7282.66,3,0.01,21629.5,Belo Horizonte,Cartão de Débito,Cancelado,3
2937,2025-07-02,Smartphones,iPhone,1807.95,2,0.12,3181.99,São Paulo,Cartão de Débito,Devolvido,3
2938,2025-09-14,Games,Headset,3472.91,1,0.29,2465.77,Salvador,PIX,Entregue,5
2939,2025-12-01,Smartphones,Redmi,7840.93,1,0.11,6978.43,Curitiba,Cartão de Crédito,Cancelado,2
2940,2025-12-29,Casa,Micro-ondas,1037.95,2,0.08,1909.83,Fortaleza,Cartão de Crédito,Entregue,1
2941,2025-03-24,Games,Controle,3688.06,5,0.21,14567.84,Fortaleza,Cartão de Débito,Entregue,2
2942,2025-11-12,Casa,Cafeteira,7516.41,1,0.21,5937.96,Recife,Cartão de Crédito,Entregue,5
2943,2025-11-09,Smartphones,Galaxy,5403.06,3,0.09,14750.35,Porto Alegre,Cartão de Crédito,Entregue,5
2944,2025-05-27,Casa,Micro-ondas,6668.78,4,0.06,25074.61,Fortaleza,PIX,Entregue,5
2945,2025-07-11,Informática,Notebook,1456.2,4,0.2,4659.84,Belo Horizonte,Cartão de Crédito,Entregue,1
2946,2025-10-25,Games,Headset,6932.34,3,0.11,18509.35,Salvador,Cartão de Débito,Em Transporte,5
2947,2025-10-14,Smartphones,Redmi,3059.69,3,0.22,7159.67,Belo Horizonte,Cartão de Débito,Entregue,3
2948,2025-11-19,Escritório,Webcam,5413.03,5,0.3,18945.6,Fortaleza,PIX,Em Transporte,3
2949,2025-07-22,Informática,Notebook,6090.04,4,0.21,19244.53,Fortaleza,Cartão de Crédito,Entregue,2
2950,2025-03-03,Games,PS5,2900.67,1,0.07,2697.62,São Paulo,Boleto,Entregue,2
2951,2025-08-15,Smartphones,iPhone,1285.22,3,0.04,3701.43,Belo Horizonte,Cartão de Débito,Entregue,2
2952,2025-06-03,Smartphones,Redmi,4390.64,1,0.12,3863.76,Recife,PIX,Entregue,2
2953,2025-02-26,Escritório,Impressora,2821.32,3,0.16,7109.73,São Paulo,Cartão de Débito,Entregue,1
2954,2025-10-22,Escritório,Notebook Stand,3767.42,3,0.25,8476.69,Salvador,Cartão de Crédito,Devolvido,3
2955,2025-03-22,Escritório,Notebook Stand,403.55,5,0.22,1573.85,Salvador,PIX,Entregue,1
2956,2025-09-22,Casa,Micro-ondas,3325.5,3,0.03,9677.2,Salvador,Cartão de Crédito,Entregue,1
2957,2025-03-22,Informática,Teclado,7809.91,4,0.26,23117.33,Salvador,PIX,Entregue,4
2958,2025-11-01,Smartphones,Redmi,2103.42,1,0.27,1535.5,Porto Alegre,Boleto,Devolvido,4
2959,2025-08-03,Smartphones,Moto G,7351.25,4,0.24,22347.8,Porto Alegre,Cartão de Débito,Entregue,3
2960,2025-07-07,Smartphones,Moto G,1807.91,3,0.25,4067.8,São Paulo,Boleto,Entregue,3
2961,2025-04-16,Games,PS5,7357.6,2,0.28,10594.94,Curitiba,PIX,Entregue,1
2962,2025-01-07,Games,PS5,4717.32,3,0.11,12595.24,Salvador,Cartão de Débito,Entregue,5
2963,2025-04-09,Smartphones,Redmi,67.48,1,0.11,60.06,Belo Horizonte,Cartão de Débito,Entregue,1
2964,2025-11-08,Casa,Cafeteira,1461.35,4,0.17,4851.68,Belo Horizonte,Cartão de Crédito,Entregue,2
2965,2025-06-21,Escritório,Mesa,808.09,2,0.07,1503.05,Rio de Janeiro,Boleto,Entregue,4
2966,2025-03-18,Games,Nintendo Switch,6892.71,3,0.22,16128.94,Fortaleza,Boleto,Entregue,4
2967,2025-08-31,Casa,Ventilador,6449.95,3,0.08,17801.86,Rio de Janeiro,PIX,Entregue,2
2968,2025-07-23,Informática,Monitor,4270.16,1,0.29,3031.81,São Paulo,Cartão de Crédito,Entregue,1
2969,2025-04-20,Informática,Monitor,6048.13,1,0.08,5564.28,São Paulo,Cartão de Débito,Entregue,5
2970,2025-05-16,Smartphones,Moto G,984.56,4,0.27,2874.92,Rio de Janeiro,Boleto,Entregue,2
2971,2025-01-08,Smartphones,Moto G,2536.08,1,0.26,1876.7,São Paulo,Boleto,Entregue,3
2972,2025-10-03,Informática,Notebook,7718.44,4,0.09,28095.12,São Paulo,PIX,Entregue,3
2973,2025-07-24,Casa,Liquidificador,6959.24,4,0.11,24774.89,São Paulo,PIX,Entregue,2
2974,2025-12-01,Games,PS5,3696.09,4,0.15,12566.71,Curitiba,Cartão de Débito,Entregue,1
2975,2025-07-21,Informática,Mouse,3416.85,2,0.09,6218.67,Curitiba,Cartão de Débito,Entregue,1
2976,2025-07-22,Escritório,Cadeira,4979.65,3,0.28,10756.04,Curitiba,Cartão de Crédito,Entregue,2
2977,2025-01-11,Games,Controle,5158.71,1,0.21,4075.38,Belo Horizonte,Cartão de Débito,Entregue,3
2978,2025-08-21,Informática,Mouse,2501.45,2,0.25,3752.17,Recife,Cartão de Débito,Entregue,3
2979,2025-02-02,Escritório,Impressora,2364.45,5,0.26,8748.47,São Paulo,Cartão de Crédito,Entregue,4
2980,2025-08-23,Casa,Ventilador,254.18,1,0.12,223.68,São Paulo,Boleto,Entregue,1
2981,2025-03-05,Casa,Air Fryer,3820.63,5,0.04,18339.02,Fortaleza,Cartão de Débito,Em Transporte,1
2982,2025-05-25,Informática,SSD,6082.53,2,0.02,11921.76,Rio de Janeiro,Boleto,Entregue,3
2983,2025-06-30,Informática,SSD,1493.69,2,0.26,2210.66,Porto Alegre,Boleto,Entregue,4
2984,2025-04-27,Informática,Teclado,7553.28,2,0.29,10725.66,Curitiba,PIX,Entregue,1
2985,2025-05-08,Smartphones,iPhone,3414.68,2,0.09,6214.72,Belo Horizonte,PIX,Entregue,3
2986,2025-01-31,Games,PS5,3928.3,2,0.04,7542.34,Porto Alegre,Cartão de Débito,Entregue,4
2987,2025-07-11,Informática,Notebook,1853.63,1,0.26,1371.69,São Paulo,Cartão de Débito,Entregue,4
2988,2025-08-06,Informática,Monitor,3489.51,5,0.02,17098.6,Belo Horizonte,Boleto,Entregue,1
2989,2025-12-17,Escritório,Impressora,3406.97,2,0.1,6132.55,Belo Horizonte,Boleto,Entregue,1
2990,2025-02-15,Games,PS5,1855.52,3,0.25,4174.92,São Paulo,Boleto,Em Transporte,4
2991,2025-07-28,Smartphones,Galaxy,5699.22,5,0.08,26216.41,Porto Alegre,PIX,Em Transporte,5
2992,2025-05-15,Casa,Liquidificador,2957.16,5,0.05,14046.51,Curitiba,PIX,Entregue,5
2993,2025-08-30,Escritório,Mesa,4341.38,1,0.21,3429.69,Fortaleza,Boleto,Entregue,2
2994,2025-11-14,Escritório,Impressora,7739.35,1,0.27,5649.73,Rio de Janeiro,Cartão de Débito,Entregue,3
2995,2025-03-08,Smartphones,Galaxy,266.47,5,0.01,1319.03,Rio de Janeiro,PIX,Entregue,4
2996,2025-03-11,Escritório,Cadeira,2225.19,2,0.02,4361.37,Salvador,Boleto,Em Transporte,2
2997,2025-12-04,Games,Xbox Series,1816.86,1,0.18,1489.83,Fortaleza,Cartão de Débito,Entregue,5
2998,2025-02-16,Casa,Liquidificador,2838.31,3,0.14,7322.84,São Paulo,Boleto,Cancelado,4
2999,2025-11-27,Informática,Notebook,2420.03,1,0.15,2057.03,Porto Alegre,PIX,Entregue,4
3000,2025-08-24,Games,Nintendo Switch,1827.78,1,0.25,1370.84,Curitiba,Cartão de Débito,Entregue,2
3001,2025-04-12,Casa,Micro-ondas,1804.6,5,0.26,6677.02,Salvador,PIX,Entregue,3
3002,2025-11-17,Games,Controle,3206.13,1,0.22,2500.78,Salvador,PIX,Entregue,2
3003,2025-11-05,Games,Xbox Series,4040.57,4,0.19,13091.45,Fortaleza,Cartão de Crédito,Entregue,4
3004,2025-08-16,Escritório,Cadeira,2299.66,3,0.28,4967.27,Fortaleza,PIX,Entregue,5
3005,2025-05-29,Casa,Micro-ondas,941.86,4,0.27,2750.23,Porto Alegre,Boleto,Entregue,1
3006,2025-04-30,Casa,Ventilador,3159.6,1,0.28,2274.91,Porto Alegre,Cartão de Crédito,Entregue,3
3007,2025-08-05,Smartphones,iPhone,5140.23,5,0.25,19275.86,Salvador,Cartão de Débito,Entregue,2
