id_conteudo,titulo,tipo,genero,ano_lancamento,duracao_minutos,temporadas,quantidade_episodios,classificacao_indicativa,idioma_original,pais_producao,plataforma,avaliacao_publico,quantidade_avaliacoes,orcamento_milhoes,premios_recebidos
2933,Mistérios da Cidade 2933,Série,Ação,2013,20,3,13,16 anos,Inglês,Japão,MegaStream,1.9,343823,27.68,23
2934,Amor em Paris 2934,Série,Suspense,2018,35,4,13,10 anos,Espanhol,Brasil,StreamFlix,2.6,193216,215.33,3
2935,Mistérios da Cidade 2935,Filme,Romance,2012,94,1,1,14 anos,Japonês,Coreia do Sul,MegaStream,2.5,138937,105.51,23
2936,Operação Final 2936,Série,Romance,2015,49,7,32,14 anos,Espanhol,Coreia do Sul,PlayTV,4.1,259714,116.29,11
2937,Além do Tempo 2937,Filme,Ficção Científica,2008,149,1,1,18 anos,Português,Inglaterra,MegaStream,3.9,130863,189.25,6
2938,Operação Final 2938,Série,Romance,2020,46,6,87,Livre,Português,França,Cinema+,1.5,141647,235.7,6
2939,Risos de Família 2939,Filme,Terror,2004,114,1,1,10 anos,Inglês,EUA,Vision,3.6,331487,230.05,20
2940,Aventura no Espaço 2940,Filme,Suspense,1994,99,1,1,Livre,Japonês,Coreia do Sul,MegaStream,2.6,394254,108.4,13
2941,Amor em Paris 2941,Série,Ação,1998,30,7,64,12 anos,Japonês,Japão,PlayTV,3.1,237067,16.47,22
2942,Risos de Família 2942,Série,Comédia,1994,36,4,19,10 anos,Espanhol,EUA,MegaStream,1.5,56313,170.73,13
2943,Mistérios da Cidade 2943,Série,Fantasia,1996,50,8,40,Livre,Espanhol,EUA,PlayTV,2.4,71223,248.74,12
2944,Operação Final 2944,Filme,Comédia,2003,88,1,1,14 anos,Francês,Japão,Vision,2.7,431302,94.22,6
2945,O Investigador 2945,Filme,Ação,2008,93,1,1,16 anos,Espanhol,França,Cinema+,2.0,294101,188.63,15
2946,Amor em Paris 2946,Filme,Ficção Científica,2016,140,1,1,16 anos,Francês,EUA,Vision,4.7,240356,221.64,4
2947,O Último Horizonte 2947,Série,Ficção Científica,1999,49,6,35,18 anos,Português,Brasil,Cinema+,1.5,486824,200.2,6
2948,Além do Tempo 2948,Filme,Drama,2024,140,1,1,16 anos,Espanhol,EUA,PlayTV,2.3,446207,217.54,22
2949,Mistérios da Cidade 2949,Filme,Fantasia,2014,156,1,1,18 anos,Espanhol,Brasil,Cinema+,4.4,388268,214.16,15
2950,O Reino Perdido 2950,Série,Comédia,1994,25,3,51,10 anos,Inglês,Brasil,PlayTV,3.3,80418,230.39,5
2951,Aventura no Espaço 2951,Filme,Fantasia,2006,170,1,1,16 anos,Japonês,Inglaterra,StreamFlix,2.1,387067,168.27,0
2952,Risos de Família 2952,Filme,Romance,2020,126,1,1,10 anos,Português,França,Vision,2.2,53756,154.3,25
2953,Aventura no Espaço 2953,Filme,Ação,1999,100,1,1,14 anos,Espanhol,Brasil,PlayTV,4.9,23339,249.25,3
2954,Além do Tempo 2954,Filme,Terror,1990,117,1,1,14 anos,Japonês,Japão,Cinema+,4.3,433284,153.84,23
2955,Além do Tempo 2955,Série,Romance,2017,27,6,100,12 anos,Inglês,França,StreamFlix,2.1,133657,206.58,21
2956,Amor em Paris 2956,Série,Comédia,2018,33,4,110,18 anos,Português,Coreia do Sul,Cinema+,4.9,160143,14.03,0
2957,Aventura no Espaço 2957,Filme,Ação,2015,162,1,1,14 anos,Inglês,Inglaterra,StreamFlix,4.4,43053,41.8,16
2958,Amor em Paris 2958,Série,Suspense,1996,20,4,12,Livre,Inglês,Japão,StreamFlix,5.0,380699,231.65,25
2959,Mistérios da Cidade 2959,Filme,Suspense,2001,91,1,1,16 anos,Japonês,Inglaterra,MegaStream,2.6,90327,164.54,21
2960,Risos de Família 2960,Série,Romance,2020,26,5,40,12 anos,Inglês,França,Cinema+,4.6,346708,183.56,7
2961,Código Sombrio 2961,Filme,Ação,2006,180,1,1,16 anos,Inglês,Brasil,Vision,3.4,291316,15.61,2
2962,O Reino Perdido 2962,Série,Suspense,1996,47,8,116,14 anos,Espanhol,França,Cinema+,1.3,34336,50.81,14
2963,Além do Tempo 2963,Série,Romance,2024,35,3,84,18 anos,Português,França,MegaStream,1.8,467948,151.75,22
2964,Aventura no Espaço 2964,Série,Fantasia,2025,35,5,9,14 anos,Japonês,Japão,PlayTV,4.7,20507,221.61,9
2965,Operação Final 2965,Filme,Terror,2015,148,1,1,10 anos,Português,Japão,MegaStream,4.2,393249,232.79,3
2966,Código Sombrio 2966,Série,Ficção Científica,1993,45,1,68,12 anos,Português,Inglaterra,StreamFlix,3.3,403291,136.37,1
2967,Operação Final 2967,Filme,Ficção Científica,2025,128,1,1,18 anos,Francês,Japão,MegaStream,4.6,159494,158.44,4
2968,O Investigador 2968,Filme,Comédia,1996,114,1,1,16 anos,Inglês,EUA,Vision,4.2,36079,145.78,7
2969,Além do Tempo 2969,Série,Romance,2014,24,1,30,10 anos,Português,Japão,StreamFlix,1.8,369055,164.57,10
2970,O Reino Perdido 2970,Filme,Ação,2004,154,1,1,12 anos,Japonês,Brasil,Vision,3.7,94015,88.91,7
2971,Além do Tempo 2971,Filme,Ficção Científica,2013,121,1,1,16 anos,Francês,EUA,Cinema+,2.3,287790,187.11,19
2972,O Último Horizonte 2972,Série,Drama,2000,48,6,46,14 anos,Francês,França,Vision,4.8,206748,171.75,19
2973,Operação Final 2973,Série,Comédia,2025,35,1,53,12 anos,Português,França,PlayTV,3.7,61327,117.2,17
2974,O Investigador 2974,Filme,Drama,1993,169,1,1,12 anos,Francês,Inglaterra,Vision,1.9,426891,4.43,0
2975,Operação Final 2975,Filme,Comédia,2015,106,1,1,16 anos,Português,Inglaterra,PlayTV,3.4,113134,228.7,8
2976,Além do Tempo 2976,Filme,Terror,2005,110,1,1,14 anos,Japonês,Inglaterra,PlayTV,5.0,466076,51.92,7
2977,O Reino Perdido 2977,Filme,Comédia,2014,175,1,1,12 anos,Espanhol,Inglaterra,Cinema+,4.3,103498,173.81,3
2978,Aventura no Espaço 2978,Filme,Comédia,2000,84,1,1,14 anos,Espanhol,Japão,StreamFlix,2.6,64296,71.87,24
2979,Operação Final 2979,Série,Fantasia,1990,48,1,62,Livre,Francês,Japão,Cinema+,2.4,474539,135.35,8
2980,O Investigador 2980,Filme,Drama,2013,148,1,1,16 anos,Japonês,Coreia do Sul,Vision,3.9,416638,142.42,18
2981,Aventura no Espaço 2981,Série,Romance,1990,48,6,48,14 anos,Francês,França,Vision,2.2,293343,24.2,10
2982,Código Sombrio 2982,Filme,Suspense,2000,112,1,1,14 anos,Português,Japão,StreamFlix,2.8,196401,217.33,7
2983,O Último Horizonte 2983,Filme,Fantasia,2021,100,1,1,Livre,Português,França,PlayTV,4.3,444482,163.61,9
2984,Amor em Paris 2984,Filme,Ação,2003,156,1,1,18 anos,Francês,Brasil,PlayTV,3.3,17471,187.07,20
2985,Aventura no Espaço 2985,Filme,Suspense,1999,99,1,1,Livre,Espanhol,Japão,StreamFlix,1.3,354348,245.31,5
2986,Além do Tempo 2986,Filme,Terror,2001,120,1,1,16 anos,Português,França,PlayTV,2.6,89091,237.85,22
2987,O Reino Perdido 2987,Série,Ficção Científica,2021,25,3,44,Livre,Português,Coreia do Sul,StreamFlix,1.2,206977,115.46,20
2988,O Último Horizonte 2988,Filme,Ação,2001,167,1,1,10 anos,Japonês,EUA,PlayTV,3.3,203774,13.85,13
2989,Risos de Família 2989,Série,Terror,2005,33,5,91,16 anos,Francês,Brasil,Cinema+,3.1,192290,209.12,3
2990,Risos de Família 2990,Filme,Drama,2005,138,1,1,10 anos,Inglês,Inglaterra,MegaStream,1.1,487875,205.95,19
2991,O Reino Perdido 2991,Série,Suspense,2013,36,3,60,16 anos,Inglês,Inglaterra,PlayTV,4.6,350426,94.03,4
2992,Mistérios da Cidade 2992,Filme,Ficção Científica,2014,178,1,1,14 anos,Espanhol,França,PlayTV,3.0,134217,10.33,3
2993,Além do Tempo 2993,Série,Ficção Científica,2017,46,5,66,12 anos,Português,Coreia do Sul,Cinema+,4.4,387025,96.32,23
2994,O Investigador 2994,Filme,Terror,2009,136,1,1,18 anos,Inglês,França,MegaStream,3.6,491112,136.0,11
2995,Mistérios da Cidade 2995,Filme,Terror,2016,166,1,1,14 anos,Português,França,PlayTV,4.3,70027,16.58,4
2996,Amor em Paris 2996,Filme,Ficção Científica,2015,93,1,1,14 anos,Japonês,EUA,MegaStream,2.1,148600,66.55,0
2997,O Último Horizonte 2997,Filme,Ficção Científica,1991,173,1,1,14 anos,Inglês,EUA,StreamFlix,2.5,149072,179.91,11
2998,Operação Final 2998,Filme,Romance,2019,176,1,1,18 anos,Inglês,Coreia do Sul,Vision,4.4,438363,74.14,1
2999,Além do Tempo 2999,Filme,Suspense,1991,169,1,1,12 anos,Inglês,Coreia do Sul,PlayTV,4.4,12075,18.55,18
3000,Risos de Família 3000,Série,Ficção Científica,2010,45,7,47,16 anos,Espanhol,Coreia do Sul,Vision,2.3,347700,74.14,21
3001,O Investigador 3001,Filme,Terror,2013,138,1,1,18 anos,Inglês,França,Cinema+,1.9,17391,28.43,12
3002,Risos de Família 3002,Série,Romance,2004,57,4,49,14 anos,Japonês,Coreia do Sul,Cinema+,3.6,376400,5.59,8
3003,Amor em Paris 3003,Série,Terror,1999,56,8,17,Livre,Inglês,Brasil,Cinema+,2.0,137539,152.83,24
3004,Amor em Paris 3004,Série,Drama,2018,52,8,76,10 anos,Espanhol,Japão,PlayTV,4.4,306261,28.61,4
3005,Código Sombrio 3005,Série,Ficção Científica,1991,44,6,24,Livre,Português,Japão,PlayTV,1.3,43092,168.82,15
3006,O Reino Perdido 3006,Série,Ficção Científica,2003,25,6,38,14 anos,Inglês,Inglaterra,StreamFlix,1.9,180871,144.18,16
3007,Além do Tempo 3007,Filme,Drama,2021,121,1,1,10 anos,Espanhol,Brasil,Cinema+,1.1,26002,113.67,21
3008,Aventura no Espaço 3008,Filme,Romance,2009,98,1,1,14 anos,Inglês,Japão,MegaStream,2.8,423875,97.37,12
3009,O Reino Perdido 3009,Filme,Ação,2021,143,1,1,16 anos,Português,Coreia do Sul,MegaStream,4.2,493614,183.07,24
3010,Mistérios da Cidade 3010,Filme,Terror,2026,151,1,1,12 anos,Japonês,EUA,StreamFlix,3.3,69666,151.01,12
3011,Amor em Paris 3011,Série,Comédia,1992,53,6,76,12 anos,Francês,EUA,StreamFlix,4.4,467253,30.54,10
3012,Amor em Paris 3012,Filme,Fantasia,2018,96,1,1,18 anos,Japonês,Japão,PlayTV,4.8,52708,168.31,7
3013,Amor em Paris 3013,Filme,Ficção Científica,2015,108,1,1,10 anos,Francês,Inglaterra,Cinema+,4.7,331426,182.79,25
3014,Mistérios da Cidade 3014,Filme,Fantasia,2022,141,1,1,10 anos,Japonês,Inglaterra,PlayTV,2.9,353409,97.88,18
3015,Amor em Paris 3015,Série,Suspense,2000,25,1,38,16 anos,Francês,Brasil,Cinema+,1.0,118263,248.89,12
3016,O Último Horizonte 3016,Filme,Romance,2017,171,1,1,12 anos,Inglês,Brasil,PlayTV,4.2,323225,16.38,25
3017,Mistérios da Cidade 3017,Filme,Ação,2009,127,1,1,18 anos,Inglês,Inglaterra,Vision,4.4,110953,206.42,9
3018,Amor em Paris 3018,Série,Drama,1991,30,6,19,12 anos,Português,EUA,Cinema+,4.4,354888,114.3,11
3019,Operação Final 3019,Filme,Terror,2013,178,1,1,14 anos,Português,EUA,PlayTV,1.3,455777,17.23,15
3020,O Investigador 3020,Filme,Terror,2011,123,1,1,10 anos,Inglês,EUA,Vision,4.6,310039,163.47,0
3021,Operação Final 3021,Série,Ficção Científica,2011,30,1,34,12 anos,Francês,França,StreamFlix,4.9,17522,193.25,15
3022,Mistérios da Cidade 3022,Série,Terror,2002,32,1,35,Livre,Japonês,Japão,Cinema+,2.1,291751,72.7,23
3023,Amor em Paris 3023,Filme,Suspense,2013,137,1,1,14 anos,Francês,Japão,MegaStream,1.4,68609,206.9,4
3024,Além do Tempo 3024,Filme,Ficção Científica,2005,87,1,1,16 anos,Francês,Japão,Vision,2.5,272942,194.87,14
3025,O Último Horizonte 3025,Filme,Romance,2010,98,1,1,12 anos,Japonês,Japão,MegaStream,4.8,337314,72.31,18
3026,O Reino Perdido 3026,Série,Romance,2012,40,4,70,10 anos,Francês,França,MegaStream,1.1,353387,29.98,4
3027,O Último Horizonte 3027,Filme,Comédia,2012,107,1,1,12 anos,Japonês,Coreia do Sul,Cinema+,3.5,311369,24.94,4
3028,Mistérios da Cidade 3028,Filme,Ação,2024,87,1,1,14 anos,Japonês,EUA,PlayTV,4.3,236242,100.92,9
3029,Além do Tempo 3029,Filme,Drama,2008,180,1,1,16 anos,Espanhol,EUA,PlayTV,3.4,3494,196.61,22
3030,Risos de Família 3030,Filme,Ficção Científica,2015,141,1,1,Livre,Português,Brasil,Cinema+,1.4,67850,79.31,23
3031,Código Sombrio 3031,Série,Fantasia,2012,50,6,47,18 anos,Português,EUA,StreamFlix,3.5,18634,86.96,6
3032,Mistérios da Cidade 3032,Série,Romance,1997,50,6,102,10 anos,Português,Brasil,Cinema+,1.0,252691,160.65,7
3033,Amor em Paris 3033,Filme,Ficção Científica,1992,123,1,1,16 anos,Inglês,Japão,MegaStream,4.3,218528,5.16,8
3034,Mistérios da Cidade 3034,Série,Suspense,2014,55,3,20,12 anos,Espanhol,Inglaterra,PlayTV,2.5,391707,194.05,5
3035,Risos de Família 3035,Série,Ficção Científica,2006,39,4,63,18 anos,Inglês,Brasil,Cinema+,2.4,314149,20.81,4
3036,Aventura no Espaço 3036,Série,Ação,2022,43,5,94,14 anos,Português,Brasil,Cinema+,4.0,414477,20.99,2
3037,O Último Horizonte 3037,Série,Comédia,2017,49,8,85,Livre,Português,Japão,Cinema+,2.4,59186,62.36,11
3038,Aventura no Espaço 3038,Série,Romance,1999,58,7,53,14 anos,Francês,Brasil,PlayTV,3.3,108276,197.8,22
3039,Risos de Família 3039,Série,Terror,2006,50,3,31,10 anos,Inglês,Inglaterra,Cinema+,3.3,141123,198.94,13
3040,O Reino Perdido 3040,Filme,Romance,2020,94,1,1,Livre,Espanhol,Japão,StreamFlix,1.6,149111,223.07,13
3041,O Reino Perdido 3041,Série,Drama,2011,46,2,74,16 anos,Espanhol,Coreia do Sul,StreamFlix,4.6,261546,39.8,24
3042,Risos de Família 3042,Filme,Ação,2021,99,1,1,10 anos,Japonês,Coreia do Sul,StreamFlix,3.2,62650,223.2,22
3043,O Investigador 3043,Série,Fantasia,2010,57,1,91,10 anos,Português,França,StreamFlix,2.0,87837,219.13,0
3044,Mistérios da Cidade 3044,Filme,Drama,1991,174,1,1,10 anos,Português,Brasil,MegaStream,1.7,138136,236.74,5
3045,Mistérios da Cidade 3045,Filme,Terror,2023,127,1,1,Livre,Espanhol,Brasil,MegaStream,1.3,248426,195.01,7
3046,Mistérios da Cidade 3046,Filme,Drama,2019,132,1,1,Livre,Espanhol,Inglaterra,Cinema+,4.6,155290,141.69,17
3047,O Reino Perdido 3047,Série,Ficção Científica,2025,40,7,113,Livre,Francês,Inglaterra,Cinema+,1.3,191716,93.75,13
3048,O Último Horizonte 3048,Filme,Ficção Científica,2012,143,1,1,12 anos,Francês,Japão,MegaStream,1.4,117993,235.4,16
3049,Risos de Família 3049,Filme,Comédia,2008,82,1,1,12 anos,Espanhol,Inglaterra,StreamFlix,4.0,460893,151.48,23
3050,Aventura no Espaço 3050,Filme,Drama,1995,155,1,1,16 anos,Japonês,Brasil,PlayTV,3.8,160694,42.69,5
3051,O Último Horizonte 3051,Filme,Comédia,2020,93,1,1,12 anos,Japonês,Inglaterra,Cinema+,4.6,188296,199.36,22
3052,O Investigador 3052,Série,Ficção Científica,2026,37,5,57,10 anos,Inglês,Inglaterra,MegaStream,2.0,129189,246.37,12
3053,Código Sombrio 3053,Filme,Terror,2011,113,1,1,12 anos,Francês,EUA,MegaStream,4.3,333145,88.83,23
3054,Código Sombrio 3054,Série,Comédia,2015,49,3,74,16 anos,Português,Brasil,StreamFlix,3.5,104809,67.29,23
3055,Mistérios da Cidade 3055,Filme,Terror,1993,137,1,1,10 anos,Português,Brasil,PlayTV,3.4,447775,85.77,18
3056,Além do Tempo 3056,Série,Drama,2007,41,3,95,14 anos,Português,Inglaterra,Vision,1.0,150236,24.74,22
3057,Além do Tempo 3057,Série,Suspense,2018,53,2,18,18 anos,Francês,Brasil,Cinema+,3.9,358958,149.56,0
3058,Além do Tempo 3058,Filme,Ação,1996,148,1,1,18 anos,Português,EUA,PlayTV,3.9,246154,210.87,0
3059,O Reino Perdido 3059,Filme,Suspense,2008,87,1,1,18 anos,Japonês,Inglaterra,Vision,2.7,6813,149.16,13
3060,Amor em Paris 3060,Série,Romance,1999,37,8,26,14 anos,Japonês,Brasil,MegaStream,4.1,50238,40.22,14
3061,O Último Horizonte 3061,Filme,Fantasia,2010,83,1,1,12 anos,Espanhol,Japão,PlayTV,5.0,266294,72.43,3
3062,O Reino Perdido 3062,Filme,Suspense,1994,145,1,1,12 anos,Francês,Japão,Vision,2.8,340651,190.97,21
3063,O Investigador 3063,Filme,Ficção Científica,1993,111,1,1,14 anos,Francês,Brasil,MegaStream,2.0,415224,89.96,13
3064,O Reino Perdido 3064,Série,Drama,2000,20,4,19,10 anos,Inglês,Japão,Cinema+,4.5,93044,87.24,1
3065,Risos de Família 3065,Série,Romance,2005,25,2,22,Livre,Português,Inglaterra,PlayTV,2.8,385149,94.12,14
3066,Risos de Família 3066,Filme,Ação,2001,167,1,1,Livre,Japonês,Coreia do Sul,Cinema+,2.8,110493,104.26,8
3067,Operação Final 3067,Filme,Drama,2005,81,1,1,10 anos,Espanhol,Japão,MegaStream,3.8,212897,119.12,24
3068,O Reino Perdido 3068,Filme,Ação,2013,146,1,1,16 anos,Francês,Brasil,PlayTV,2.5,56380,61.74,20
3069,O Reino Perdido 3069,Filme,Terror,1992,162,1,1,10 anos,Francês,Japão,StreamFlix,1.2,271345,111.56,15
3070,Além do Tempo 3070,Filme,Comédia,2009,119,1,1,12 anos,Espanhol,Japão,Cinema+,2.4,46589,218.97,5
3071,Além do Tempo 3071,Série,Comédia,2025,47,2,71,10 anos,Francês,Japão,PlayTV,4.0,385586,212.32,12
3072,Código Sombrio 3072,Filme,Drama,2018,121,1,1,14 anos,Inglês,EUA,Cinema+,3.4,175290,217.91,17
3073,O Investigador 3073,Filme,Ficção Científica,2020,124,1,1,16 anos,Japonês,EUA,MegaStream,4.8,149384,169.05,9
3074,Mistérios da Cidade 3074,Filme,Comédia,1999,149,1,1,Livre,Espanhol,França,PlayTV,4.8,349087,111.1,13
3075,Operação Final 3075,Série,Drama,1994,31,3,42,18 anos,Português,Japão,MegaStream,3.5,344904,109.75,21
3076,Mistérios da Cidade 3076,Filme,Ficção Científica,2024,81,1,1,14 anos,Japonês,EUA,Vision,1.5,496837,41.87,20
3077,Amor em Paris 3077,Filme,Fantasia,2014,176,1,1,14 anos,Inglês,Coreia do Sul,Vision,1.3,209097,94.61,19
3078,Código Sombrio 3078,Série,Ação,1996,24,8,82,12 anos,Francês,Coreia do Sul,Vision,3.1,402471,2.53,3
3079,O Investigador 3079,Série,Romance,1997,53,3,74,16 anos,Inglês,EUA,StreamFlix,2.2,285219,110.82,6
3080,Mistérios da Cidade 3080,Série,Ficção Científica,2006,37,7,119,18 anos,Japonês,Coreia do Sul,MegaStream,3.3,487650,99.47,6
3081,Mistérios da Cidade 3081,Filme,Terror,2019,175,1,1,12 anos,Português,Brasil,StreamFlix,4.3,300203,48.49,14
3082,Risos de Família 3082,Série,Ação,1998,36,6,6,10 anos,Espanhol,Brasil,Vision,4.9,50751,55.39,11
3083,Amor em Paris 3083,Filme,Comédia,2018,157,1,1,Livre,Japonês,Coreia do Sul,StreamFlix,4.2,173488,50.67,10
3084,Além do Tempo 3084,Filme,Ficção Científica,2006,134,1,1,14 anos,Francês,França,PlayTV,4.8,370140,85.32,10
3085,Operação Final 3085,Série,Romance,1995,53,4,30,14 anos,Inglês,França,PlayTV,3.4,489139,50.97,1
3086,Código Sombrio 3086,Filme,Suspense,1990,93,1,1,18 anos,Francês,Coreia do Sul,StreamFlix,2.4,453570,126.16,7
3087,Aventura no Espaço 3087,Série,Romance,2026,43,5,91,10 anos,Português,Japão,Cinema+,2.1,118893,199.38,3
3088,Aventura no Espaço 3088,Filme,Fantasia,2022,166,1,1,12 anos,Inglês,EUA,StreamFlix,1.4,186024,193.06,20
3089,O Último Horizonte 3089,Filme,Ficção Científica,2000,109,1,1,16 anos,Espanhol,EUA,Vision,3.9,117790,184.51,23
3090,Além do Tempo 3090,Filme,Drama,1992,123,1,1,10 anos,Francês,França,Cinema+,1.2,333679,134.08,18
3091,Código Sombrio 3091,Série,Fantasia,2013,23,2,96,12 anos,Espanhol,Brasil,Vision,4.7,401888,166.75,21
3092,Aventura no Espaço 3092,Filme,Fantasia,2010,104,1,1,18 anos,Inglês,Coreia do Sul,Cinema+,4.2,116309,64.39,16
3093,O Investigador 3093,Filme,Ação,2018,82,1,1,18 anos,Inglês,EUA,PlayTV,4.9,222803,25.07,1
3094,Amor em Paris 3094,Filme,Ficção Científica,2013,90,1,1,Livre,Japonês,Japão,PlayTV,1.4,231406,164.85,4
3095,O Último Horizonte 3095,Série,Fantasia,2021,55,8,77,12 anos,Espanhol,Brasil,Vision,3.4,195680,19.18,8
3096,Além do Tempo 3096,Filme,Terror,1996,89,1,1,18 anos,Francês,EUA,MegaStream,2.4,250656,16.53,5
3097,O Último Horizonte 3097,Filme,Romance,2017,121,1,1,12 anos,Japonês,EUA,MegaStream,3.0,429548,49.92,1
3098,Código Sombrio 3098,Filme,Romance,1999,143,1,1,12 anos,Espanhol,Japão,Vision,1.1,436057,232.45,12
3099,Mistérios da Cidade 3099,Filme,Romance,2025,120,1,1,16 anos,Inglês,EUA,Vision,5.0,474528,224.1,8
3100,Mistérios da Cidade 3100,Filme,Ação,1990,149,1,1,14 anos,Espanhol,Japão,StreamFlix,3.6,179397,1.22,19
3101,Além do Tempo 3101,Série,Romance,2023,57,2,74,16 anos,Japonês,Japão,PlayTV,1.7,253975,184.71,5
3102,O Investigador 3102,Série,Fantasia,1994,59,7,56,16 anos,Francês,Japão,PlayTV,4.7,315760,70.88,12
3103,O Último Horizonte 3103,Filme,Ficção Científica,1992,114,1,1,10 anos,Português,Coreia do Sul,Cinema+,3.6,430147,93.93,16
3104,Além do Tempo 3104,Série,Ação,2022,24,1,77,10 anos,Espanhol,EUA,MegaStream,4.9,103932,73.23,25
3105,Código Sombrio 3105,Série,Suspense,2024,50,5,80,18 anos,Português,Inglaterra,StreamFlix,4.4,275630,151.09,25
3106,O Investigador 3106,Série,Drama,2025,57,6,110,14 anos,Espanhol,Coreia do Sul,StreamFlix,2.2,407619,124.11,8
3107,Aventura no Espaço 3107,Filme,Ficção Científica,2017,171,1,1,Livre,Espanhol,Japão,Vision,4.4,159258,20.1,7
3108,O Reino Perdido 3108,Filme,Fantasia,2012,86,1,1,12 anos,Inglês,EUA,Vision,1.3,346618,86.7,14
3109,Operação Final 3109,Filme,Ficção Científica,2014,114,1,1,Livre,Espanhol,Inglaterra,StreamFlix,2.5,436264,87.32,20
3110,O Reino Perdido 3110,Filme,Ação,1999,89,1,1,10 anos,Inglês,Inglaterra,MegaStream,2.0,97661,74.05,9
3111,Operação Final 3111,Série,Fantasia,2005,52,7,116,12 anos,Português,EUA,Cinema+,2.1,39903,16.95,25
3112,Operação Final 3112,Série,Suspense,1999,26,5,107,10 anos,Francês,Coreia do Sul,PlayTV,3.9,92590,176.37,21
3113,O Reino Perdido 3113,Filme,Fantasia,2018,128,1,1,Livre,Japonês,Brasil,PlayTV,3.0,396571,220.56,5
3114,O Reino Perdido 3114,Filme,Suspense,1994,161,1,1,10 anos,Inglês,EUA,Vision,3.4,96522,230.9,0
3115,Código Sombrio 3115,Filme,Romance,2003,178,1,1,Livre,Japonês,Coreia do Sul,Cinema+,3.3,30576,56.02,8
3116,Mistérios da Cidade 3116,Série,Suspense,1998,20,2,55,12 anos,Espanhol,Inglaterra,PlayTV,4.4,118494,151.95,1
3117,Operação Final 3117,Série,Fantasia,2018,42,7,116,14 anos,Inglês,Japão,Vision,3.7,454577,143.71,24
3118,Além do Tempo 3118,Série,Drama,1996,33,3,68,18 anos,Japonês,Japão,MegaStream,4.7,428745,135.91,2
3119,Aventura no Espaço 3119,Série,Fantasia,2019,60,7,73,Livre,Francês,França,StreamFlix,3.8,381764,45.06,19
3120,Mistérios da Cidade 3120,Série,Ação,2003,46,5,23,16 anos,Francês,Inglaterra,MegaStream,3.4,179284,241.26,1
3121,Amor em Paris 3121,Série,Terror,2002,40,8,34,18 anos,Francês,Brasil,MegaStream,4.6,393971,22.05,19
3122,O Reino Perdido 3122,Filme,Fantasia,2019,139,1,1,12 anos,Inglês,EUA,Cinema+,2.6,163226,175.89,2
3123,Além do Tempo 3123,Filme,Ação,1997,122,1,1,14 anos,Português,Inglaterra,StreamFlix,4.9,132930,120.55,18
3124,Mistérios da Cidade 3124,Série,Drama,1993,48,4,70,14 anos,Inglês,Brasil,Cinema+,1.8,177042,130.31,7
3125,Além do Tempo 3125,Filme,Terror,2016,119,1,1,10 anos,Francês,Coreia do Sul,Cinema+,1.3,205835,71.89,0
3126,Além do Tempo 3126,Filme,Ficção Científica,2007,153,1,1,18 anos,Japonês,Brasil,StreamFlix,1.5,21153,206.63,15
3127,O Investigador 3127,Série,Suspense,2018,20,7,82,16 anos,Japonês,Japão,StreamFlix,4.8,441009,139.58,9
3128,O Reino Perdido 3128,Série,Comédia,1994,26,2,33,14 anos,Japonês,EUA,Cinema+,4.1,256812,26.07,1
3129,Risos de Família 3129,Filme,Suspense,2015,82,1,1,14 anos,Japonês,Brasil,Vision,4.7,360228,244.64,6
